time;MSL_filtered_GIA_TPA_corrected_adjusted;
2021-06-27;9.386633;
2021-06-28;9.41586;
2021-06-29;9.44426;
2021-06-30;9.471802;
2021-07-01;9.498461;
2021-07-02;9.524209;
2021-07-03;9.549023;
2021-07-04;9.572878;
2021-07-05;9.595753;
2021-07-06;9.617627;
2021-07-07;9.638481;
2021-07-08;9.6582985;
2021-07-09;9.677063;
2021-07-10;9.694761;
2021-07-11;9.711382;
2021-07-12;9.726913;
2021-07-13;9.741348;
2021-07-14;9.754679;
2021-07-15;9.766899;
2021-07-16;9.778006;
2021-07-17;9.787996;
2021-07-18;9.79687;
2021-07-19;9.804629;
2021-07-20;9.811274;
2021-07-21;9.81681;
2021-07-22;9.821241;
2021-07-23;9.824577;
2021-07-24;9.826826;
2021-07-25;9.827998;
2021-07-26;9.828105;
2021-07-27;9.827163;
2021-07-28;9.825185;
2021-07-29;9.822188;
2021-07-30;9.818193;
2021-07-31;9.813219;
2021-08-01;9.807286;
2021-08-02;9.80042;
2021-08-03;9.792643;
2021-08-04;9.783979;
2021-08-05;9.774458;
2021-08-06;9.764104;
2021-08-07;9.752947;
2021-08-08;9.7410145;
2021-08-09;9.728337;
2021-08-10;9.714944;
2021-08-11;9.700866;
2021-08-12;9.686132;
2021-08-13;9.670775;
2021-08-14;9.654825;
2021-08-15;9.638312;
2021-08-16;9.621267;
2021-08-17;9.603721;
2021-08-18;9.585702;
2021-08-19;9.567243;
2021-08-20;9.548371;
2021-08-21;9.529117;
2021-08-22;9.509508;
2021-08-23;9.4895735;
2021-08-24;9.469341;
2021-08-25;9.448838;
2021-08-26;9.428092;
2021-08-27;9.407126;
2021-08-28;9.385969;
2021-08-29;9.364644;
2021-08-30;9.343175;
2021-08-31;9.321587;
2021-09-01;9.299903;
2021-09-02;9.278145;
2021-09-03;9.256337;
2021-09-04;9.234502;
2021-09-05;9.212659;
2021-09-06;9.190833;
2021-09-07;9.169044;
2021-09-08;9.147312;
2021-09-09;9.12566;
2021-09-10;9.104108;
2021-09-11;9.082677;
2021-09-12;9.061388;
2021-09-13;9.040261;
2021-09-14;9.019319;
2021-09-15;8.998581;
2021-09-16;8.978069;
2021-09-17;8.957806;
2021-09-18;8.937812;
2021-09-19;8.918109;
2021-09-20;8.898719;
2021-09-21;8.879663;
2021-09-22;8.860964;
2021-09-23;8.842641;
2021-09-24;8.824716;
2021-09-25;8.807208;
2021-09-26;8.790137;
2021-09-27;8.77352;
2021-09-28;8.757377;
2021-09-29;8.741719;
2021-09-30;8.726564;
2021-10-01;8.7119255;
2021-10-02;8.697812;
2021-10-03;8.684236;
2021-10-04;8.671203;
2021-10-05;8.65872;
2021-10-06;8.646793;
2021-10-07;8.635424;
2021-10-08;8.624613;
2021-10-09;8.614362;
2021-10-10;8.604669;
2021-10-11;8.59553;
2021-10-12;8.586941;
2021-10-13;8.5788965;
2021-10-14;8.57139;
2021-10-15;8.564413;
2021-10-16;8.557958;
2021-10-17;8.552012;
2021-10-18;8.546566;
2021-10-19;8.541606;
2021-10-20;8.537118;
2021-10-21;8.533088;
2021-10-22;8.529498;
2021-10-23;8.526331;
2021-10-24;8.523567;
2021-10-25;8.521189;
2021-10-26;8.519172;
2021-10-27;8.517495;
2021-10-28;8.516135;
2021-10-29;8.515067;
2021-10-30;8.514266;
2021-10-31;8.513705;
2021-11-01;8.513356;
2021-11-02;8.513192;
2021-11-03;8.513184;
2021-11-04;8.5133;
2021-11-05;8.513512;
2021-11-06;8.513785;
2021-11-07;8.5140915;
2021-11-08;8.514396;
2021-11-09;8.514666;
2021-11-10;8.514868;
2021-11-11;8.514969;
2021-11-12;8.514935;
2021-11-13;8.5147295;
2021-11-14;8.51432;
2021-11-15;8.51367;
2021-11-16;8.512744;
2021-11-17;8.511508;
2021-11-18;8.509925;
2021-11-19;8.507959;
2021-11-20;8.505577;
2021-11-21;8.502742;
2021-11-22;8.499419;
2021-11-23;8.495574;
2021-11-24;8.491172;
2021-11-25;8.486178;
2021-11-26;8.480559;
2021-11-27;8.474282;
2021-11-28;8.467315;
2021-11-29;8.459622;
2021-11-30;8.451176;
2021-12-01;8.441944;
2021-12-02;8.431896;
2021-12-03;8.421005;
2021-12-04;8.409242;
2021-12-05;8.396582;
2021-12-06;8.3829975;
2021-12-07;8.368467;
2021-12-08;8.352968;
2021-12-09;8.336479;
2021-12-10;8.318982;
2021-12-11;8.300458;
2021-12-12;8.280892;
2021-12-13;8.26027;
2021-12-14;8.23858;
2021-12-15;8.21581;
2021-12-16;8.191954;
2021-12-17;8.167003;
2021-12-18;8.140953;
2021-12-19;8.113801;
2021-12-20;8.085544;
2021-12-21;8.056183;
2021-12-22;8.025721;
2021-12-23;7.9941587;
2021-12-24;7.961503;
2021-12-25;7.92776;
2021-12-26;7.892938;
2021-12-27;7.857046;
2021-12-28;7.820096;
2021-12-29;7.7820992;
2021-12-30;7.743071;
2021-12-31;7.7030263;
2022-01-01;7.661983;
2022-01-02;7.619959;
2022-01-03;7.5769753;
2022-01-04;7.533054;
2022-01-05;7.488218;
2022-01-06;7.4424934;
2022-01-07;7.395907;
2022-01-08;7.3484883;
2022-01-09;7.3002677;
2022-01-10;7.2512784;
2022-01-11;7.2015543;
2022-01-12;7.1511316;
2022-01-13;7.100048;
2022-01-14;7.048344;
2022-01-15;6.996061;
2022-01-16;6.9432406;
2022-01-17;6.8899274;
2022-01-18;6.8361673;
2022-01-19;6.7820067;
2022-01-20;6.727493;
2022-01-21;6.6726747;
2022-01-22;6.6176023;
2022-01-23;6.562325;
2022-01-24;6.5068946;
2022-01-25;6.451363;
2022-01-26;6.3957815;
2022-01-27;6.340204;
2022-01-28;6.2846823;
2022-01-29;6.2292705;
2022-01-30;6.1740227;
2022-01-31;6.118993;
2022-02-01;6.064234;
2022-02-02;6.0098004;
2022-02-03;5.9557467;
2022-02-04;5.902126;
2022-02-05;5.8489923;
2022-02-06;5.796398;
2022-02-07;5.7443976;
2022-02-08;5.693043;
2022-02-09;5.642387;
2022-02-10;5.5924807;
2022-02-11;5.543375;
2022-02-12;5.495121;
2022-02-13;5.4477673;
2022-02-14;5.4013634;
2022-02-15;5.355957;
2022-02-16;5.311594;
2022-02-17;5.268321;
2022-02-18;5.2261825;
2022-02-19;5.185221;
2022-02-20;5.14548;
2022-02-21;5.107;
2022-02-22;5.069821;
2022-02-23;5.033981;
2022-02-24;4.9995174;
2022-02-25;4.966467;
2022-02-26;4.934864;
2022-02-27;4.9047422;
2022-02-28;4.876134;
2022-03-01;4.8490696;
2022-03-02;4.823579;
2022-03-03;4.79969;
2022-03-04;4.777429;
2022-03-05;4.7568216;
2022-03-06;4.7378907;
2022-03-07;4.720659;
2022-03-08;4.705146;
2022-03-09;4.69137;
2022-03-10;4.679348;
2022-03-11;4.6690946;
2022-03-12;4.660623;
2022-03-13;4.653944;
2022-03-14;4.6490674;
2022-03-15;4.646;
2022-03-16;4.6447473;
2022-03-17;4.645313;
2022-03-18;4.6476974;
2022-03-19;4.651901;
2022-03-20;4.65792;
2022-03-21;4.66575;
2022-03-22;4.6753845;
2022-03-23;4.686815;
2022-03-24;4.7000294;
2022-03-25;4.715015;
2022-03-26;4.731756;
2022-03-27;4.750236;
2022-03-28;4.7704344;
2022-03-29;4.79233;
2022-03-30;4.815898;
2022-03-31;4.841114;
2022-04-01;4.8679504;
2022-04-02;4.8963776;
2022-04-03;4.926365;
2022-04-04;4.95788;
2022-04-05;4.990888;
2022-04-06;5.0253544;
2022-04-07;5.0612426;
2022-04-08;5.098514;
2022-04-09;5.137131;
2022-04-10;5.1770535;
2022-04-11;5.2182403;
2022-04-12;5.2606497;
2022-04-13;5.30424;
2022-04-14;5.3489685;
2022-04-15;5.3947906;
2022-04-16;5.4416623;
2022-04-17;5.489539;
2022-04-18;5.5383744;
2022-04-19;5.588123;
2022-04-20;5.6387377;
2022-04-21;5.6901712;
2022-04-22;5.7423763;
2022-04-23;5.795304;
2022-04-24;5.848906;
2022-04-25;5.903133;
2022-04-26;5.957936;
2022-04-27;6.0132647;
2022-04-28;6.0690694;
2022-04-29;6.1253014;
2022-04-30;6.18191;
2022-05-01;6.2388463;
2022-05-02;6.2960615;
2022-05-03;6.3535066;
2022-05-04;6.4111333;
2022-05-05;6.468894;
2022-05-06;6.5267406;
2022-05-07;6.5846267;
2022-05-08;6.642505;
2022-05-09;6.7003307;
2022-05-10;6.758057;
2022-05-11;6.81564;
2022-05-12;6.8730354;
2022-05-13;6.930199;
2022-05-14;6.9870887;
2022-05-15;7.0436616;
2022-05-16;7.0998755;
2022-05-17;7.155689;
2022-05-18;7.211061;
2022-05-19;7.265952;
2022-05-20;7.3203225;
2022-05-21;7.3741336;
2022-05-22;7.4273477;
2022-05-23;7.4799285;
2022-05-24;7.53184;
2022-05-25;7.5830483;
2022-05-26;7.6335216;
2022-05-27;7.6832275;
2022-05-28;7.732139;
2022-05-29;7.7802277;
2022-05-30;7.827469;
2022-05-31;7.8738394;
2022-06-01;7.919318;
2022-06-02;7.963886;
2022-06-03;8.007525;
2022-06-04;8.0502205;
2022-06-05;8.091959;
2022-06-06;8.132728;
2022-06-07;8.172517;
2022-06-08;8.211317;
2022-06-09;8.249121;
2022-06-10;8.285921;
2022-06-11;8.3217125;
2022-06-12;8.35649;
2022-06-13;8.390249;
2022-06-14;8.422987;
2022-06-15;8.4547;
2022-06-16;8.485385;
2022-06-17;8.515039;
2022-06-18;8.543662;
2022-06-19;8.571252;
2022-06-20;8.597806;
2022-06-21;8.623326;
2022-06-22;8.647812;
2022-06-23;8.671265;
2022-06-24;8.693687;
2022-06-25;8.715082;
2022-06-26;8.7354555;
2022-06-27;8.754812;
2022-06-28;8.773161;
2022-06-29;8.790511;
2022-06-30;8.806871;
2022-07-01;8.822257;
2022-07-02;8.836681;
2022-07-03;8.85016;
2022-07-04;8.862711;
2022-07-05;8.874354;
2022-07-06;8.88511;
2022-07-07;8.895001;
2022-07-08;8.904052;
2022-07-09;8.912285;
2022-07-10;8.919727;
2022-07-11;8.926405;
2022-07-12;8.932344;
2022-07-13;8.937575;
2022-07-14;8.942125;
2022-07-15;8.946024;
2022-07-16;8.949301;
2022-07-17;8.951986;
2022-07-18;8.95411;
2022-07-19;8.955703;
2022-07-20;8.956796;
2022-07-21;8.95742;
2022-07-22;8.957607;
2022-07-23;8.957389;
2022-07-24;8.956797;
2022-07-25;8.955862;
2022-07-26;8.9546175;
2022-07-27;8.953095;
2022-07-28;8.95133;
2022-07-29;8.949353;
2022-07-30;8.947199;
2022-07-31;8.9449005;
2022-08-01;8.942494;
2022-08-02;8.940015;
2022-08-03;8.937496;
2022-08-04;8.934977;
2022-08-05;8.932492;
2022-08-06;8.930081;
2022-08-07;8.927782;
2022-08-08;8.9256315;
2022-08-09;8.923672;
2022-08-10;8.921942;
2022-08-11;8.920483;
2022-08-12;8.919335;
2022-08-13;8.918541;
2022-08-14;8.918142;
2022-08-15;8.9181795;
2022-08-16;8.918695;
2022-08-17;8.919731;
2022-08-18;8.921329;
2022-08-19;8.923528;
2022-08-20;8.926369;
2022-08-21;8.929892;
2022-08-22;8.9341345;
2022-08-23;8.939136;
2022-08-24;8.944929;
2022-08-25;8.95155;
2022-08-26;8.95903;
2022-08-27;8.967401;
2022-08-28;8.976689;
2022-08-29;8.986922;
2022-08-30;8.998123;
2022-08-31;9.010313;
2022-09-01;9.023512;
2022-09-02;9.037735;
2022-09-03;9.052998;
2022-09-04;9.069311;
2022-09-05;9.086683;
2022-09-06;9.105123;
2022-09-07;9.124633;
2022-09-08;9.145216;
2022-09-09;9.166872;
2022-09-10;9.189598;
2022-09-11;9.213389;
2022-09-12;9.238239;
2022-09-13;9.264139;
2022-09-14;9.291077;
2022-09-15;9.319039;
2022-09-16;9.348011;
2022-09-17;9.377975;
2022-09-18;9.408913;
2022-09-19;9.440803;
2022-09-20;9.473621;
2022-09-21;9.507344;
2022-09-22;9.541946;
2022-09-23;9.577399;
2022-09-24;9.613674;
2022-09-25;9.650742;
2022-09-26;9.68857;
2022-09-27;9.727127;
2022-09-28;9.766379;
2022-09-29;9.806295;
2022-09-30;9.84684;
2022-10-01;9.887978;
2022-10-02;9.929675;
2022-10-03;9.971895;
2022-10-04;10.014602;
2022-10-05;10.057759;
2022-10-06;10.101331;
2022-10-07;10.145278;
2022-10-08;10.189564;
2022-10-09;10.23415;
2022-10-10;10.278998;
2022-10-11;10.324068;
2022-10-12;10.36932;
2022-10-13;10.414713;
2022-10-14;10.460205;
2022-10-15;10.505756;
2022-10-16;10.551323;
2022-10-17;10.596862;
2022-10-18;10.64233;
2022-10-19;10.687683;
2022-10-20;10.732878;
2022-10-21;10.777868;
2022-10-22;10.822611;
2022-10-23;10.867061;
2022-10-24;10.911174;
2022-10-25;10.9549055;
2022-10-26;10.998212;
2022-10-27;11.041048;
2022-10-28;11.08337;
2022-10-29;11.125134;
2022-10-30;11.166297;
2022-10-31;11.206815;
2022-11-01;11.246646;
2022-11-02;11.285747;
2022-11-03;11.324076;
2022-11-04;11.361591;
2022-11-05;11.398255;
2022-11-06;11.434027;
2022-11-07;11.468866;
2022-11-08;11.502737;
2022-11-09;11.535602;
2022-11-10;11.567423;
2022-11-11;11.598166;
2022-11-12;11.627799;
2022-11-13;11.656287;
2022-11-14;11.683599;
2022-11-15;11.709706;
2022-11-16;11.734579;
2022-11-17;11.758191;
2022-11-18;11.780517;
2022-11-19;11.801533;
2022-11-20;11.821218;
2022-11-21;11.839549;
2022-11-22;11.856509;
2022-11-23;11.872081;
2022-11-24;11.886249;
2022-11-25;11.898996;
2022-11-26;11.910315;
2022-11-27;11.920191;
2022-11-28;11.9286175;
2022-11-29;11.935587;
2022-11-30;11.941093;
2022-12-01;11.945135;
2022-12-02;11.947709;
2022-12-03;11.948814;
2022-12-04;11.948454;
2022-12-05;11.9466305;
2022-12-06;11.943347;
2022-12-07;11.938612;
2022-12-08;11.932431;
2022-12-09;11.924816;
2022-12-10;11.915777;
2022-12-11;11.905329;
2022-12-12;11.893486;
2022-12-13;11.880265;
2022-12-14;11.865685;
2022-12-15;11.849766;
2022-12-16;11.832528;
2022-12-17;11.813995;
2022-12-18;11.794192;
2022-12-19;11.773145;
2022-12-20;11.750882;
2022-12-21;11.727433;
2022-12-22;11.702828;
2022-12-23;11.677101;
2022-12-24;11.650286;
2022-12-25;11.6224165;
2022-12-26;11.593533;
2022-12-27;11.563671;
2022-12-28;11.532872;
2022-12-29;11.501177;
2022-12-30;11.468626;
2022-12-31;11.435264;
2023-01-01;11.401133;
2023-01-02;11.366278;
2023-01-03;11.330745;
2023-01-04;11.294579;
2023-01-05;11.257828;
2023-01-06;11.220539;
2023-01-07;11.182759;
2023-01-08;11.144537;
2023-01-09;11.10592;
2023-01-10;11.066957;
2023-01-11;11.027698;
2023-01-12;10.988191;
2023-01-13;10.948484;
2023-01-14;10.908628;
2023-01-15;10.868672;
2023-01-16;10.828665;
2023-01-17;10.788654;
2023-01-18;10.748692;
2023-01-19;10.708825;
2023-01-20;10.669103;
2023-01-21;10.629574;
2023-01-22;10.590285;
2023-01-23;10.551286;
2023-01-24;10.512622;
2023-01-25;10.47434;
2023-01-26;10.436487;
2023-01-27;10.399107;
2023-01-28;10.362243;
2023-01-29;10.325939;
2023-01-30;10.2902355;
2023-01-31;10.255175;
2023-02-01;10.220794;
2023-02-02;10.187131;
2023-02-03;10.154223;
2023-02-04;10.122106;
2023-02-05;10.090809;
2023-02-06;10.060367;
2023-02-07;10.0308075;
2023-02-08;10.002159;
2023-02-09;9.974447;
2023-02-10;9.947698;
2023-02-11;9.921931;
2023-02-12;9.897168;
2023-02-13;9.873427;
2023-02-14;9.850726;
2023-02-15;9.82908;
2023-02-16;9.808499;
2023-02-17;9.788999;
2023-02-18;9.770586;
2023-02-19;9.75327;
2023-02-20;9.737056;
2023-02-21;9.72195;
2023-02-22;9.707954;
2023-02-23;9.695069;
2023-02-24;9.683297;
2023-02-25;9.672633;
2023-02-26;9.663076;
2023-02-27;9.65462;
2023-02-28;9.647261;
2023-03-01;9.640988;
2023-03-02;9.635796;
2023-03-03;9.631672;
2023-03-04;9.628606;
2023-03-05;9.626585;
2023-03-06;9.625596;
2023-03-07;9.625625;
2023-03-08;9.626655;
2023-03-09;9.628669;
2023-03-10;9.631649;
2023-03-11;9.635578;
2023-03-12;9.640436;
2023-03-13;9.646203;
2023-03-14;9.652858;
2023-03-15;9.660378;
2023-03-16;9.668744;
2023-03-17;9.677932;
2023-03-18;9.687919;
2023-03-19;9.698682;
2023-03-20;9.710197;
2023-03-21;9.722442;
2023-03-22;9.735391;
2023-03-23;9.749021;
2023-03-24;9.763308;
2023-03-25;9.778226;
2023-03-26;9.793754;
2023-03-27;9.809866;
2023-03-28;9.826538;
2023-03-29;9.843747;
2023-03-30;9.861469;
2023-03-31;9.87968;
2023-04-01;9.898357;
2023-04-02;9.917477;
2023-04-03;9.937015;
2023-04-04;9.956949;
2023-04-05;9.977256;
2023-04-06;9.997912;
2023-04-07;10.018895;
2023-04-08;10.040182;
2023-04-09;10.061749;
2023-04-10;10.083574;
2023-04-11;10.105635;
2023-04-12;10.127908;
2023-04-13;10.150372;
2023-04-14;10.173003;
2023-04-15;10.195781;
2023-04-16;10.218682;
2023-04-17;10.241687;
2023-04-18;10.264773;
2023-04-19;10.28792;
2023-04-20;10.311108;
2023-04-21;10.334315;
2023-04-22;10.357525;
2023-04-23;10.380716;
2023-04-24;10.403873;
2023-04-25;10.426977;
2023-04-26;10.450011;
2023-04-27;10.4729595;
2023-04-28;10.495806;
2023-04-29;10.518535;
2023-04-30;10.541133;
2023-05-01;10.563584;
2023-05-02;10.585877;
2023-05-03;10.607997;
2023-05-04;10.629931;
2023-05-05;10.651668;
2023-05-06;10.673193;
2023-05-07;10.694498;
2023-05-08;10.7155695;
2023-05-09;10.736399;
2023-05-10;10.756972;
2023-05-11;10.777283;
2023-05-12;10.797318;
2023-05-13;10.817069;
2023-05-14;10.836527;
2023-05-15;10.85568;
2023-05-16;10.874522;
2023-05-17;10.893043;
2023-05-18;10.911235;
2023-05-19;10.92909;
2023-05-20;10.9466;
2023-05-21;10.963759;
2023-05-22;10.980562;
2023-05-23;10.997001;
2023-05-24;11.013071;
2023-05-25;11.028767;
2023-05-26;11.044085;
2023-05-27;11.05902;
2023-05-28;11.073567;
2023-05-29;11.087724;
2023-05-30;11.101485;
2023-05-31;11.114848;
2023-06-01;11.127808;
2023-06-02;11.140362;
2023-06-03;11.152506;
2023-06-04;11.164236;
2023-06-05;11.175549;
2023-06-06;11.1864395;
2023-06-07;11.196904;
